-0.214644, -0.231359, 0.411118, -0.488279, -0.114084, -0.073905, 0.280294, -0.093902, 0.133605, 0.300050, -0.255999, -0.116100, 0.473233, 0.083987, -0.507121, -0.515287, -0.028393, 0.380694, -0.158717, 0.343959, 0.211046, -0.150701, -0.289424, 0.219028, -0.034975, 0.233253, -0.334294, 0.264077, -0.364163, 0.023615, -0.203404, 0.308704, -0.192331, 0.790482, 0.379474, 0.440310
-0.569538, 0.329467, 0.058065, -0.539351, 0.321708, 0.098874, -0.261088, 0.032265, 0.251410, 0.015954, 0.373765, 0.428150, -0.030713, -0.085540, -0.197898, -0.203813, 0.323082, 0.332917, 0.143716, -0.036765, -0.101844, 0.063543, -0.362900, -0.543345, -0.296983, -0.197863, -0.162141, -0.150868, 0.407994, 0.239707, 0.277649, 0.113379, -0.389063, -0.142118, -0.256208, 0.100623
0.406028, -0.142763, -0.379906, -0.132474, 0.206454, -0.299526, 0.336088, -0.387475, 0.388538, 0.388319, -0.168423, -0.590882, -0.211706, 0.308485, -0.029287, -0.489036, 0.157838, 0.400073, 0.154606, -0.374491, -0.149121, 0.303775, 0.317572, -0.207597, -0.207909, 0.075614, -0.509795, -0.316196, 0.368449, -0.160533, 0.359968, 0.118883, -0.160964, 0.309542, -0.565890, -0.206533
0.118156, -0.417264, 0.159025, -0.289264, -0.253109, 0.672698, -0.188026, -0.234879, 0.233434, 0.046027, -0.232363, -0.553822, 0.246806, -0.426163, 0.374172, -0.679284, -0.076118, -0.172025, 0.375436, 0.371400, -0.595943, -0.137254, 0.169668, 0.090893, 0.471498, 0.179546, -0.731631, 0.211181, 0.404049, -0.121271, 0.568866, -0.245472, -0.022743, -0.353669, -0.159052, 0.280388
0.089622, -0.322638, -0.227733, -0.483480, -0.197059, -0.352074, 0.269423, -0.702034, -0.554543, 0.140775, -0.072032, 0.394134, 0.294264, -0.259095, -0.113063, 0.124072, -0.570870, -0.355863, 0.425193, -0.513711, 0.141182, -0.169936, 0.392198, -0.064520, 0.480403, 0.249254, -0.387308, -0.384959, 0.282753, -0.029407, -0.222200, 0.141873, 0.143340, 0.032007, 0.637889, -0.720697
-0.454317, 0.135472, 0.067554, -0.397743, -0.020304, 0.181947, -0.260683, -0.578606, 0.447750, 0.485101, -0.649080, -0.254934, -0.168418, -0.189825, 0.280626, -0.215261, 0.354530, -0.182169, -0.241804, 0.682467, 0.226818, -0.600728, -0.127409, 0.060974, -0.209103, -0.251309, -0.157702, -0.359886, 0.343653, -0.286183, 0.319510, 0.433011, -0.334216, -0.510164, 0.169417, 0.594805
-0.100321, 0.129345, -0.175052, -0.955438, -0.090959, -0.376302, 0.427430, 0.335549, 0.074748, -0.164092, -0.226961, 0.511880, -0.012367, -0.314457, -0.603754, 0.446609, 0.408129, -0.122430, -0.662923, 0.704930, 0.408267, -0.622127, 0.405696, 0.259459, -0.603594, 0.483503, -0.426648, -0.428026, 0.102566, -0.044818, -0.409863, 0.432502, -0.093600, -0.453827, -0.398553, -0.710351
0.155234, -0.236704, -0.356380, 0.132662, -0.338473, -0.078200, -0.286325, 0.140560, 0.083460, -0.409043, -0.171015, -0.172797, 0.439647, 0.167108, -0.091720, 0.074803, 0.192919, -0.249480, 0.372859, -0.300017, -0.316819, 0.213078, -0.179558, 0.091224, 0.196043, -0.439650, 0.441911, -0.273339, -0.075584, -0.111930, -0.448518, 0.019902, 0.266863, -0.142469, -0.110877, 0.414868
0.198251, -0.237180, 0.120358, -0.140453, 0.052939, 0.374252, 0.196730, -0.273948, -0.342193, -0.553062, -0.059278, -0.418810, -0.124818, -0.196843, -0.095310, -0.007347, 0.328086, 0.391326, 0.146497, -0.037007, -0.359701, -0.448016, -0.248655, 0.267816, 0.196346, -0.439726, -0.313844, 0.134803, -0.073497, 0.377030, 0.330782, -0.416759, 0.152749, 0.578700, 0.088313, -0.495732
0.370264, -0.848779, -0.006488, -0.098720, 0.496453, 0.026680, 0.093221, -0.281462, -0.105611, -0.352913, 0.280449, -0.320379, 0.480492, 0.766199, 0.018041, 0.218085, 0.391864, -0.169559, -0.529002, -0.499873, -0.004639, -0.218650, -0.103464, 0.092744, 0.430985, 0.376580, -0.217545, -0.470912, -0.621442, -0.317319, -0.333291, -0.297437, 0.099238, -0.270359, 0.265052, 0.011249
