0.506716, -0.157510, 0.357381, -0.210094, 0.206217, 0.369765, 0.530492, -0.514987, 0.408914, -0.025585, 0.546290, -0.319187, 0.315431, -0.268312, 0.328791, -0.442205, 0.339853, 0.316458, -0.398250, -0.557139, -0.325015, 0.355498, 0.350257, 0.152492, -0.432984, -0.287698, 0.159318, -0.358928, 0.197032, 0.361668, 0.421755, -0.213557, -0.530878, 0.374952, 0.194424, 0.068615, 0.347619, 0.323654, 0.147884, -0.287132, -0.140723, -0.207458, -0.388626, -0.356079, 0.130431, -0.031467, -0.475555, 0.274934, -0.371597, 0.252148, -0.095908, -0.124131, -0.071972, -0.487581, -0.126139, -0.015059, 0.248743, 0.269629, 0.500468, -0.164546, -0.499425, 0.410522, 0.402416, 0.024847, -0.065329, 0.267403, -0.328698, 0.351460, 0.240415, -0.075740, 0.138924, 0.209070, 0.161016, 0.236280, 0.524263, -0.054499, 0.174520, 0.387296, 0.392249, 0.368005, 0.207681, -0.234630, -0.167780, -0.535467, 0.122350, 0.382398, 0.528881, -0.294821, -0.409291, -0.319333, 0.451736, 0.300108, -0.473235, -0.065856, -0.403641, 0.545223, 0.188160, -0.062947, 0.020664, -0.495080, -0.452284, -0.267908, -0.110130, -0.032752, -0.301998, 0.366881, -0.142450, -0.118644, 0.077303, 0.351404, -0.221353, 0.307405, 0.156785, 0.361401, -0.287190, 0.256835, -0.124424, 0.422021, -0.394885, -0.278378, 0.397790, -0.025178, 0.074563, 0.499008, -0.387852, 0.168786, 0.519762, -0.365719, 0.424487, 0.006963, -0.058879, -0.147388, 0.334476, -0.142768, -0.248156, 0.114581, 0.442230, -0.305156, -0.488089, -0.030047, 0.140352, -0.269254, -0.480477, -0.094804, 0.460784, -0.281391, -0.069494, -0.293188, 0.233556, -0.231489, 0.339280, -0.330081, 0.504778, 0.232821, -0.353115, -0.211519, -0.187031, -0.070953, -0.357048, 0.447364, -0.028600, 0.297764, 0.169206, -0.043823, -0.296717, 0.098250, -0.394924, 0.347076
-0.214915, 0.163509, 0.422891, -0.478145, -0.238152, -0.180820, -0.314406, 0.400856, -0.447737, -0.201895, -0.012779, 0.478109, 0.363406, 0.166593, -0.476101, 0.000860, 0.168911, -0.307179, -0.346871, -0.073954, -0.386150, -0.232344, -0.146115, 0.465710, -0.317533, 0.075322, -0.287780, 0.540861, 0.349025, -0.244015, 0.363529, 0.389436, -0.047730, -0.004531, -0.357616, -0.369366, 0.224003, 0.524628, 0.167898, 0.067068, 0.229940, 0.411498, -0.213188, 0.283736, -0.022120, 0.200734, -0.115120, 0.274965, -0.034371, 0.315110, 0.147378, 0.240983, -0.039780, -0.336491, 0.132900, 0.350322, 0.066869, -0.121368, -0.308109, -0.424199, -0.146427, 0.392013, 0.201365, -0.164040, -0.326353, 0.232121, -0.120527, 0.409091, -0.141665, 0.371122, -0.240165, -0.176084, -0.364311, 0.134088, 0.156647, -0.302350, 0.431108, 0.011866, 0.474563, 0.012389, 0.401597, -0.005710, 0.472518, -0.333404, -0.012690, -0.044253, 0.394483, -0.456695, 0.512233, -0.436915, -0.137754, 0.109090, 0.009009, 0.175832, -0.095155, 0.075373, 0.305367, -0.450748, -0.476628, -0.310078, -0.449980, 0.166926, -0.393483, -0.294401, 0.463650, 0.362215, 0.332528, -0.432408, 0.201682, -0.441333, 0.036510, -0.540172, 0.125080, -0.487146, -0.004581, -0.157877, 0.189357, 0.246965, -0.352633, 0.312851, 0.089559, -0.128931, -0.381467, -0.243846, -0.198464, -0.432359, 0.052328, 0.420227, -0.177016, -0.249744, -0.433381, 0.193609, 0.473689, -0.281172, -0.464105, 0.364869, 0.358900, -0.160271, 0.468768, 0.318732, -0.064279, 0.260812, 0.141735, -0.487530, -0.024395, -0.210034, 0.359327, 0.325161, 0.063549, 0.523319, -0.547392, -0.372700, -0.111072, 0.291519, 0.482896, 0.307546, -0.080314, -0.038240, -0.436688, 0.410281, -0.446296, -0.435564, 0.510910, -0.299644, -0.249337, -0.229800, 0.459153, 0.395097
0.372438, 0.359880, -0.344323, 0.102507, -0.057854, 0.261676, -0.361814, 0.551063, 0.031854, 0.091699, -0.346917, 0.164491, -0.042531, 0.442970, 0.266555, 0.448869, -0.001510, 0.397320, -0.357648, 0.520479, -0.138687, -0.300521, 0.268666, 0.505949, -0.413913, 0.282283, 0.271414, -0.448687, 0.179088, -0.244509, -0.071845, -0.422632, 0.121910, -0.114540, 0.061746, 0.253138, 0.277820, -0.347058, -0.134666, -0.099295, -0.013257, 0.328594, -0.301723, 0.190482, -0.393732, 0.375583, -0.210606, 0.240462, -0.185524, 0.506499, 0.097440, 0.340493, -0.420267, -0.102137, 0.531945, -0.165013, 0.166228, 0.357005, -0.320575, -0.315258, 0.101406, -0.482477, 0.156897, 0.188044, -0.045767, -0.020938, 0.464964, 0.178505, 0.248818, -0.024077, 0.184156, -0.322667, -0.318924, -0.389916, -0.282612, -0.172172, 0.115956, -0.395925, 0.104983, 0.432940, 0.026686, 0.223139, -0.513197, -0.360615, 0.278911, -0.179404, 0.139670, -0.440558, 0.206194, -0.261302, -0.362394, 0.233449, -0.308174, -0.447561, 0.036776, -0.433212, 0.142757, 0.526046, -0.420970, 0.102301, 0.193671, 0.169956, 0.146309, -0.012394, 0.128555, 0.124254, -0.313823, 0.212193, -0.392968, 0.180208, -0.389529, 0.125924, 0.371639, 0.451063, 0.024571, 0.076860, -0.317414, 0.131953, -0.289772, -0.146742, -0.189815, 0.267372, 0.354802, 0.144361, 0.358264, 0.183238, 0.035144, 0.165178, 0.207417, -0.277044, 0.268789, 0.593424, 0.175633, -0.199638, 0.396761, 0.447815, 0.188917, -0.084382, -0.317537, -0.221154, -0.557706, -0.237938, -0.274615, -0.350606, -0.483536, 0.503438, -0.028719, -0.303046, -0.359409, -0.052192, -0.367274, 0.152815, 0.498150, -0.042474, -0.480462, -0.362060, 0.527090, -0.432470, -0.316029, 0.362227, -0.128186, -0.399068, 0.338552, -0.251302, -0.440531, -0.386687, 0.215645, -0.230514
-0.021867, 0.173245, 0.479260, 0.048945, -0.316048, -0.412498, -0.091821, -0.240438, 0.391079, 0.287224, 0.287746, 0.315532, 0.085736, -0.047545, -0.167899, -0.019636, -0.314897, 0.201564, -0.411741, 0.055145, -0.097881, 0.272899, -0.092527, 0.021638, 0.432522, 0.229917, 0.255542, -0.292136, -0.166369, -0.443791, 0.067238, -0.132378, -0.020873, 0.029179, -0.482236, 0.148468, -0.052514, 0.398614, 0.007112, -0.172011, -0.058480, -0.456538, -0.123452, -0.014332, -0.019792, 0.063814, -0.435586, 0.260336, 0.204397, 0.128732, 0.343393, 0.222983, 0.263722, -0.132645, 0.476976, -0.119196, -0.285888, -0.246110, -0.231918, 0.528776, 0.039034, 0.182884, -0.326790, 0.218984, -0.304850, -0.346467, -0.219442, -0.010199, 0.300582, -0.518027, 0.220922, 0.210174, -0.441587, -0.413749, -0.206805, 0.417068, 0.136628, 0.188161, -0.273606, -0.051027, 0.400433, 0.101154, 0.300743, -0.259595, 0.103544, 0.115581, 0.105878, -0.210657, 0.063411, 0.165438, 0.429235, 0.270517, -0.239142, -0.422204, 0.043485, -0.426120, -0.255301, -0.350026, -0.254629, 0.127735, 0.426368, -0.015792, -0.243691, 0.237994, -0.127575, -0.368964, -0.317605, -0.239906, -0.181551, 0.261999, 0.507986, -0.263412, 0.082849, -0.235019, 0.231894, 0.443738, -0.467075, -0.261696, 0.530280, 0.458832, -0.273477, 0.451368, 0.124316, 0.314113, -0.480948, 0.355821, -0.311951, -0.342867, -0.188905, -0.090667, -0.286713, -0.269287, 0.389340, 0.297792, 0.258080, 0.046000, 0.190375, -0.403352, -0.103193, 0.115256, -0.242799, -0.333459, -0.037999, 0.309311, -0.386292, -0.026127, 0.108569, -0.342936, -0.121664, 0.197716, -0.444562, -0.307520, -0.437459, -0.558949, -0.350863, -0.108515, 0.001821, 0.280598, -0.115074, 0.212253, 0.197250, 0.448287, -0.362646, 0.296741, 0.330239, -0.025591, 0.527620, 0.205373
0.388758, -0.199482, -0.147786, 0.599988, -0.065501, 0.500513, 0.133144, 0.103844, 0.027453, -0.292240, 0.209999, 0.144656, 0.470899, 0.209882, -0.203160, -0.463636, -0.033250, -0.013447, -0.485802, 0.555315, -0.447761, 0.253340, 0.367648, 0.362181, 0.460601, -0.280882, 0.084946, -0.179158, -0.268241, -0.397327, 0.248465, 0.289767, 0.300943, -0.120476, -0.076946, -0.020680, 0.187436, -0.308677, -0.389556, 0.140272, 0.128385, 0.334277, -0.205282, -0.422903, -0.163231, -0.183148, 0.502319, -0.497832, 0.500199, 0.310917, -0.193745, -0.467394, -0.234067, 0.172691, 0.083378, -0.167864, -0.320156, 0.421030, -0.167943, 0.290791, 0.328144, 0.028068, 0.462229, 0.373792, 0.023544, -0.119496, -0.300803, -0.080417, 0.265495, -0.421027, 0.182506, 0.131732, -0.448826, 0.428552, -0.388006, -0.211586, 0.025665, 0.402171, 0.456349, 0.232289, -0.175355, 0.377537, -0.295260, -0.527710, -0.287081, 0.460154, -0.402309, 0.268559, -0.343006, 0.426069, 0.104652, 0.243780, 0.284641, -0.316032, -0.064961, -0.012531, 0.261450, -0.456006, 0.433221, -0.363222, 0.286265, -0.181799, 0.477051, 0.297353, 0.139888, -0.127089, -0.455098, -0.268126, 0.363752, 0.105758, 0.044670, 0.267030, -0.025714, -0.285773, -0.064673, 0.508437, 0.208454, -0.407549, 0.241870, 0.213182, -0.466900, -0.207911, -0.181519, -0.359381, 0.136468, -0.074454, -0.280329, 0.006936, 0.137013, -0.495063, -0.365132, 0.337865, 0.476661, -0.452568, -0.482834, -0.245063, 0.238238, 0.290020, 0.375090, 0.011406, -0.132079, 0.091432, 0.219944, 0.141953, -0.493038, 0.340508, -0.125358, -0.158265, 0.160841, -0.169766, -0.296639, 0.391045, -0.449073, 0.064998, -0.380355, 0.207887, 0.245277, 0.186912, 0.344067, -0.082115, -0.156436, -0.594074, 0.396006, -0.541532, -0.021438, 0.043396, 0.120179, 0.209520
0.256024, 0.029893, 0.298945, 0.497310, -0.119280, 0.345856, -0.120942, 0.163806, 0.184809, -0.119505, -0.169853, -0.263634, 0.037753, 0.464067, 0.237106, -0.083727, 0.436226, 0.410136, 0.079917, -0.422729, 0.372505, 0.275162, -0.518692, 0.233333, -0.348350, -0.334710, 0.100916, -0.422394, -0.271922, 0.060717, 0.105728, 0.230025, -0.229098, 0.409570, -0.254218, -0.201887, -0.504318, 0.104278, -0.360779, 0.013903, -0.472515, -0.259851, -0.397547, -0.063621, 0.062294, -0.094830, -0.520342, -0.000392, -0.410029, 0.198855, -0.317757, 0.235488, 0.514116, -0.013226, 0.221323, 0.056411, 0.160297, -0.046602, -0.179726, 0.353742, -0.340998, 0.313057, -0.228259, 0.068379, -0.419696, -0.027502, 0.234481, 0.190585, -0.427457, 0.386888, -0.274722, -0.331147, -0.327276, 0.451740, -0.202802, -0.089341, 0.176851, -0.344611, -0.154988, -0.008783, 0.166665, -0.081304, -0.095880, -0.087204, 0.295162, 0.241221, 0.131445, 0.444702, 0.170376, 0.367908, 0.494353, 0.421382, -0.349095, -0.116387, 0.172024, 0.297495, -0.080878, 0.165880, 0.288087, -0.438453, -0.137985, 0.222894, 0.136134, 0.055148, -0.044191, -0.463504, 0.377096, 0.529442, 0.095343, -0.383164, 0.392838, -0.083910, -0.384761, -0.096360, -0.428799, -0.326982, -0.263884, 0.277217, 0.233305, 0.523263, -0.135013, 0.401051, -0.515786, 0.275866, 0.235112, 0.011957, -0.344969, 0.277727, 0.211695, -0.265397, 0.310145, 0.170635, -0.375223, 0.142554, -0.238510, 0.006454, -0.142769, 0.160230, 0.192442, -0.355232, -0.067962, -0.251685, -0.469702, 0.287575, -0.123748, 0.159999, 0.153886, 0.191880, 0.296790, 0.158100, 0.289535, 0.436923, 0.114941, -0.128787, -0.165886, 0.095918, 0.053999, 0.007508, 0.304959, -0.224671, -0.147026, -0.149475, -0.285447, 0.050216, 0.378876, -0.016473, -0.451051, -0.113401
-0.192018, -0.037215, 0.349737, 0.108844, -0.315754, 0.013226, -0.079735, 0.464217, -0.291608, -0.120878, -0.155518, -0.183307, -0.257888, 0.034049, -0.007052, -0.104802, 0.086770, 0.410096, -0.077317, -0.201366, 0.291486, -0.195350, -0.154171, 0.110361, -0.274939, 0.391154, 0.241981, 0.028967, 0.459811, 0.287540, -0.081735, 0.105885, 0.367499, 0.082865, 0.185381, 0.417947, -0.478251, -0.069386, -0.295614, 0.130546, 0.345952, -0.093123, 0.242673, 0.235302, -0.294260, 0.457804, 0.023325, -0.398783, 0.376941, -0.316853, 0.444707, 0.563635, -0.021743, 0.471707, -0.234296, 0.456647, -0.219397, -0.458313, -0.148165, 0.112291, -0.238398, -0.402896, 0.289137, 0.307531, -0.407780, -0.166251, 0.375274, 0.482795, -0.491605, -0.363322, -0.004305, -0.258508, -0.274288, -0.247282, 0.078799, 0.499171, 0.458292, 0.157387, -0.330600, -0.507550, -0.170500, 0.194192, 0.437993, 0.223223, -0.220871, 0.442955, -0.046431, -0.311746, -0.353180, 0.439580, -0.393272, -0.459506, -0.239798, -0.364137, -0.008396, 0.452392, 0.379684, 0.350591, 0.336840, 0.099899, 0.283384, 0.267697, 0.562608, -0.109802, -0.157010, 0.329475, 0.460538, -0.120689, -0.333316, -0.342409, -0.189700, -0.536505, -0.085929, 0.175416, 0.417436, 0.454500, -0.452169, -0.155895, -0.209655, 0.305272, -0.391429, -0.246339, 0.353100, 0.144442, 0.375684, -0.379487, -0.139189, -0.119894, -0.306741, 0.477828, 0.031249, -0.366286, -0.221922, 0.036243, -0.549896, -0.129454, -0.380867, -0.199612, -0.298391, -0.361795, 0.425182, 0.301780, 0.133936, 0.170034, -0.077403, 0.284098, -0.358761, -0.302086, -0.123970, 0.008487, -0.269336, 0.278128, 0.403246, -0.530457, 0.329824, 0.218910, -0.370922, 0.430523, -0.101421, -0.204697, 0.371030, -0.195413, -0.105177, 0.082949, 0.146182, -0.362714, 0.387613, -0.455525
-0.210914, 0.152892, 0.168437, 0.050507, 0.019454, 0.050148, 0.494240, 0.141403, 0.425989, 0.295279, 0.041271, 0.354108, 0.069955, -0.308223, -0.347187, 0.345760, 0.230442, 0.391923, 0.158772, -0.173160, 0.035130, 0.082427, -0.415534, 0.108718, -0.424802, 0.102700, 0.069433, -0.099948, -0.519664, 0.044188, -0.413694, 0.316441, -0.359343, -0.280577, 0.303012, -0.013507, 0.398966, -0.137142, -0.181484, -0.381427, 0.274437, 0.101966, -0.010406, 0.132974, 0.143114, -0.075054, 0.183036, -0.454033, 0.470287, -0.121892, -0.049045, -0.334689, -0.046447, -0.058934, 0.138427, -0.029613, -0.191795, -0.503586, -0.349653, -0.106917, 0.352057, 0.078298, -0.478860, -0.200501, 0.090183, -0.385956, 0.185198, -0.226477, -0.301836, 0.137987, -0.481487, 0.001021, 0.533079, 0.320951, -0.290447, -0.045558, 0.381624, 0.071960, 0.054126, -0.450516, -0.520074, -0.304030, 0.522190, -0.008822, 0.330239, -0.154834, -0.402627, -0.120504, -0.315234, -0.192743, 0.305034, 0.439381, 0.060379, -0.022291, 0.013715, 0.514339, -0.013804, 0.398280, -0.168890, 0.066414, 0.284989, 0.067470, -0.426708, -0.491423, 0.444530, -0.318151, 0.064044, -0.159152, -0.114154, 0.302047, -0.126428, 0.329471, 0.199513, 0.490008, -0.143190, -0.177195, 0.550913, 0.479237, -0.015921, 0.198106, 0.409141, -0.212346, 0.507307, -0.214372, 0.477704, 0.046807, -0.395911, -0.367505, -0.300846, 0.300348, 0.495555, -0.315465, 0.456626, 0.242673, -0.061693, -0.176629, -0.209814, -0.401563, 0.486207, -0.083681, 0.548502, -0.090178, 0.471061, 0.079236, -0.410096, -0.330187, -0.226670, -0.269488, -0.347997, -0.306175, 0.187575, -0.398655, 0.081203, 0.006073, 0.109028, -0.102099, 0.221224, -0.285672, -0.337121, 0.290281, 0.265760, 0.131760, 0.284710, 0.119952, 0.045467, 0.452588, 0.482799, 0.065691
0.547072, 0.345731, 0.215314, 0.247315, -0.120805, 0.102656, -0.426150, -0.202882, 0.138805, 0.127283, 0.125828, 0.361263, 0.338768, -0.476051, 0.016827, 0.014560, -0.055124, -0.239703, 0.156805, 0.177185, -0.026575, -0.525614, 0.201553, 0.064094, -0.451432, -0.173371, 0.279479, 0.233156, -0.117048, -0.187347, -0.154238, -0.472634, -0.392614, -0.164050, 0.139728, -0.534019, -0.052327, 0.468079, -0.181675, 0.186809, 0.364563, -0.445684, -0.403757, -0.316404, 0.314181, 0.350992, -0.112887, -0.058148, -0.342647, -0.008626, -0.340201, 0.014268, 0.290407, -0.349931, 0.133744, 0.192453, 0.321570, -0.278600, 0.068484, -0.319899, -0.157984, -0.273012, 0.055486, -0.502986, 0.332461, 0.369306, 0.118479, 0.367465, 0.492052, 0.232579, 0.299119, 0.464075, 0.224756, -0.459142, 0.277659, -0.071843, -0.168353, 0.346353, -0.367081, -0.050597, 0.051727, 0.208378, -0.210822, 0.366842, 0.397461, -0.375096, 0.339690, 0.416703, -0.368916, -0.237033, -0.240507, 0.138006, 0.414577, 0.180448, 0.527111, -0.043555, 0.465209, 0.031052, 0.344215, 0.567841, 0.106371, 0.160549, -0.500735, -0.222364, -0.373897, -0.281898, 0.470966, 0.369726, 0.063113, -0.116548, -0.064723, -0.486169, -0.009566, 0.549411, -0.245124, -0.624645, -0.319142, -0.181603, -0.431328, 0.518859, 0.474760, -0.018147, 0.300204, 0.047493, -0.487115, -0.423904, -0.388619, -0.231262, 0.183752, -0.537597, 0.497155, -0.227236, 0.130029, 0.425024, -0.303177, 0.092454, 0.166824, -0.169108, 0.500673, 0.486800, 0.038049, 0.137274, 0.395077, -0.128546, 0.049465, -0.317555, 0.376813, 0.369463, 0.458418, -0.183060, 0.266793, 0.073221, -0.230632, 0.441601, 0.222320, -0.412350, -0.130911, -0.139316, 0.471418, -0.335498, -0.198758, 0.460415, 0.027725, 0.297108, -0.402089, -0.326689, 0.417692, 0.144401
-0.283416, 0.506139, 0.206979, -0.407128, -0.133726, -0.445412, 0.384161, -0.381052, -0.157027, 0.216128, 0.236799, 0.356013, -0.322458, 0.366055, -0.248078, 0.339451, -0.443522, 0.356699, 0.061289, -0.521882, -0.080951, -0.161113, -0.022266, 0.176295, -0.410411, -0.125043, 0.376161, -0.427250, -0.197532, -0.139198, 0.139386, 0.439093, -0.395877, 0.123559, 0.053513, 0.337765, 0.334629, 0.177847, 0.061884, -0.157852, 0.363232, -0.198912, 0.297767, 0.124492, 0.510962, -0.149699, 0.077510, 0.251637, -0.477506, -0.390139, -0.448095, -0.046907, -0.260983, -0.358927, 0.259458, -0.430780, 0.384974, 0.248948, -0.166967, 0.018650, -0.299195, -0.371238, 0.311050, -0.265867, -0.318118, 0.285903, -0.150003, 0.171343, 0.075664, -0.179747, 0.180120, -0.045365, -0.151764, 0.326177, 0.428229, 0.171475, 0.121713, -0.182772, 0.069773, -0.146764, 0.198223, 0.381840, 0.356488, -0.477979, 0.504008, -0.490050, 0.487547, 0.151258, 0.399506, 0.481994, 0.294098, 0.099115, -0.436970, 0.261331, 0.010780, 0.195256, 0.410905, 0.300357, -0.190182, -0.283580, 0.474056, -0.314102, -0.191970, 0.091921, -0.402414, 0.103666, 0.229552, 0.534401, -0.434688, 0.176243, -0.091586, 0.189082, 0.308376, 0.436875, -0.402393, 0.174057, -0.036685, 0.211830, 0.240568, 0.400619, -0.178112, -0.340546, -0.411155, 0.006311, 0.093772, -0.015351, -0.448396, 0.409436, 0.308929, -0.280262, -0.281065, -0.269125, -0.297093, -0.415968, -0.121245, -0.162664, -0.253139, -0.185984, -0.307270, 0.454056, 0.552521, -0.165125, -0.102936, 0.279864, -0.033567, 0.026819, -0.235559, 0.150528, 0.419395, -0.066851, -0.123583, -0.084319, -0.119981, -0.436417, 0.000649, -0.167576, 0.236573, -0.360492, -0.118396, -0.402484, 0.560266, -0.318450, -0.303369, 0.254836, 0.417901, 0.468270, -0.148584, -0.237147
